listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,listing_date,asking_price,status,days_to_sell,sold_price
C24-12707,Hyundai,i20,Chennai,2017,8,98001,Diesel,Manual,1.0,16.0,1199,Yes,2025-04-24,260000.0,Sold,18.0,258837.0
C24-12708,Tata,Punch,Hyderabad,2016,9,101690,Electric,Manual,1.0,6.0,1197,Yes,2024-06-25,270000.0,Sold,43.0,269723.0
C24-12709,Mahindra,Bolero,Hyderabad,2013,12,139292,Diesel,Manual,2.0,22.8,800,Yes,2024-05-11,191000.0,Sold,1.0,188750.0
C24-12710,Hyundai,Creta,Kolkata,2019,6,75085,CNG,Automatic,2.0,18.5,1997,Yes,2024-08-11,290000.0,Sold,18.0,267198.0
C24-12711,Maruti Suzuki,WagonR,Mumbai,2016,9,98155,Petrol,Manual,3.0,15.8,800,Yes,2024-02-14,147000.0,Sold,3.0,138942.0
C24-12712,Mahindra,XUV700,Hyderabad,2023,2,24210,Petrol,Manual,1.0,19.8,1197,No,2025-01-16,1027000.0,Sold,28.0,950465.0
C24-12713,Hyundai,Venue,Delhi NCR,2013,12,153031,CNG,Manual,1.0,24.9,1498,Yes,2024-09-17,118000.0,Sold,14.0,113321.0
C24-12714,Hyundai,Venue,Delhi NCR,2018,7,98583,Diesel,Manual,2.0,18.7,1997,No,2025-02-11,266000.0,Sold,18.0,260325.0
C24-12715,Hyundai,Venue,Ahmedabad,2021,4,35588,Petrol,Automatic,1.0,23.2,1000,Yes,2024-09-21,509000.0,Sold,60.0,469969.0
C24-12716,Tata,Nexon,Jaipur,2021,4,52808,Petrol,Automatic,2.0,15.0,1197,No,2025-02-16,418000.0,Sold,15.0,389312.0
C24-12717,Kia,Carens,Jaipur,2012,13,160716,Diesel,Automatic,1.0,15.5,2000,Yes,2024-07-04,162000.0,Sold,55.0,158085.0
C24-12718,Tata,Tiago,Hyderabad,2020,5,65430,Petrol,Automatic,1.0,26.1,1197,Yes,2025-01-13,458000.0,Sold,1.0,427493.0
C24-12719,Renault,Triber,Chennai,2015,10,104516,Diesel,Automatic,4.0,20.3,2000,Yes,2024-09-08,134000.0,Sold,2.0,128038.0
C24-12720,Mahindra,Scorpio,Delhi NCR,2012,13,157661,Petrol,Automatic,1.0,21.7,1197,Yes,2025-05-09,195000.0,Sold,2.0,184058.0
C24-12721,Maruti Suzuki,Alto,Bengaluru,2022,3,50247,Petrol,Manual,2.0,22.6,1199,Yes,2025-01-23,450000.0,Sold,20.0,440522.0
C24-12722,Volkswagen,Vento,Delhi NCR,2020,5,68337,Petrol,Manual,1.0,21.0,2000,Yes,2024-02-16,450000.0,Sold,7.0,443467.0
C24-12723,Ford,EcoSport,Mumbai,2021,4,55083,Diesel,Manual,3.0,12.3,2200,Yes,2024-02-10,554000.0,Sold,48.0,518525.0
C24-12724,Kia,Sonet,Chandigarh,2015,10,140087,Petrol,Manual,1.0,17.7,1199,No,2024-03-27,206000.0,Sold,5.0,204780.0
C24-12725,Maruti Suzuki,Swift,Mumbai,2020,5,77341,Petrol,Manual,1.0,16.6,1197,Yes,2024-03-29,324000.0,Sold,9.0,315012.0
C24-12726,Hyundai,Creta,Bengaluru,2013,12,139008,Petrol,Manual,1.0,25.9,800,Yes,2024-04-19,139000.0,Sold,71.0,128936.0
C24-12727,Maruti Suzuki,Alto,Chennai,2018,7,78569,Petrol,Manual,2.0,16.8,1199,Yes,2024-01-01,191000.0,Sold,20.0,183038.0
C24-12728,Toyota,Glanza,Delhi NCR,2021,4,43453,Petrol,Manual,2.0,19.9,1498,No,2024-09-03,716000.0,Sold,17.0,675188.0
C24-12729,Renault,Kwid,Chennai,2015,10,116481,Diesel,Manual,1.0,16.4,1498,Yes,2024-09-28,144000.0,Sold,10.0,142544.0
C24-12730,Renault,Triber,Mumbai,2012,13,154441,Petrol,Manual,1.0,19.3,1197,Yes,2024-06-01,104000.0,Sold,8.0,103242.0
C24-12731,Hyundai,i20,Hyderabad,2014,11,147365,Petrol,Automatic,3.0,17.5,1498,,2025-03-13,169000.0,Sold,39.0,159795.0
C24-12732,Mahindra,Scorpio,Ahmedabad,2016,9,110561,CNG,Manual,1.0,15.1,1199,Yes,2024-09-26,245000.0,Sold,8.0,230631.0
C24-12733,Tata,Altroz,Kolkata,2023,2,20268,Diesel,Manual,1.0,10.9,1498,Yes,2024-11-15,661000.0,Sold,5.0,643876.0
C24-12734,Mahindra,Bolero,Jaipur,2018,7,79944,Petrol,Manual,1.0,21.2,1199,No,2024-01-06,370000.0,Sold,78.0,365738.0
C24-12735,Hyundai,Creta,Hyderabad,2013,12,136869,Diesel,Automatic,1.0,19.5,1498,Yes,2025-06-14,179000.0,Active,,
C24-12736,Kia,Sonet,Bengaluru,2015,10,121467,Petrol,Manual,2.0,26.3,800,Yes,2025-04-04,248000.0,Active,,
C24-12737,Renault,Kwid,Bengaluru,2020,5,50869,Diesel,Manual,2.0,17.0,1197,Yes,2024-10-27,368000.0,Sold,10.0,343454.0
C24-12738,Toyota,Fortuner,Chandigarh,2018,7,96398,Petrol,Automatic,1.0,17.7,1000,No,2024-12-06,444000.0,Sold,25.0,443855.0
C24-12739,Tata,Harrier,Bengaluru,2017,8,103560,CNG,Automatic,2.0,14.7,1197,Yes,2024-05-12,255000.0,Sold,12.0,244392.0
C24-12740,Hyundai,Verna,Jaipur,2019,6,73012,Petrol,Manual,2.0,13.4,1197,No,2024-08-14,258000.0,Sold,2.0,240355.0
C24-12741,Toyota,Fortuner,Chandigarh,2020,5,55507,Petrol,Manual,2.0,18.0,1498,Yes,2025-02-11,671000.0,Sold,24.0,643651.0
C24-12742,Hyundai,Creta,Hyderabad,2013,12,145731,CNG,Manual,2.0,13.2,1199,No,2024-06-06,118000.0,Sold,42.0,117524.0
C24-12743,Ford,EcoSport,Delhi NCR,2017,8,102169,Petrol,Manual,1.0,14.8,1199,Yes,2024-11-01,217000.0,Sold,22.0,215189.0
C24-12744,Mahindra,XUV300,Chandigarh,2019,6,69516,Petrol,Manual,2.0,13.1,1000,Yes,2024-01-05,422000.0,Sold,7.0,413481.0
C24-12745,Tata,Altroz,Chandigarh,2015,10,122400,Diesel,Automatic,2.0,22.9,2000,Yes,2025-01-20,195000.0,Sold,59.0,193321.0
C24-12746,Toyota,Innova,Bengaluru,2012,13,156397,Petrol,Manual,1.0,13.7,800,Yes,2024-09-12,207000.0,Sold,30.0,193909.0
C24-12747,Kia,Carens,Chandigarh,2020,5,71940,Petrol,Automatic,1.0,9.3,1199,Yes,2025-02-25,543000.0,Sold,36.0,526125.0
C24-12748,Tata,Punch,Delhi NCR,2012,13,155411,CNG,Manual,1.0,18.8,1997,Yes,2024-02-10,118000.0,Sold,9.0,114333.0
C24-12749,Tata,Altroz,Pune,2017,8,103102,Petrol,Manual,2.0,18.6,1197,Yes,2024-07-13,222000.0,Sold,19.0,211356.0
C24-12750,Ford,EcoSport,Hyderabad,2014,11,121532,Diesel,Automatic,3.0,15.3,2200,Yes,2025-01-01,166000.0,Sold,6.0,155639.0
C24-12751,Volkswagen,Polo,Kolkata,2014,11,129160,CNG,Manual,2.0,17.4,1498,No,2024-08-08,124000.0,Sold,82.0,120862.0
C24-12752,Toyota,Innova,Jaipur,2018,7,82491,Petrol,Manual,4.0,15.9,800,Yes,2024-01-25,382000.0,Sold,18.0,379357.0
C24-12753,Renault,Triber,Bengaluru,2016,9,107164,Diesel,Automatic,3.0,15.2,1000,Yes,2024-11-15,187000.0,Sold,11.0,173899.0
C24-12754,Honda,Amaze,Pune,2020,5,59471,Diesel,Manual,1.0,21.4,1997,No,2024-02-10,453000.0,Sold,1.0,429212.0
C24-12755,Honda,City,Ahmedabad,2018,7,90025,Petrol,Manual,3.0,20.2,1197,No,2024-09-02,286000.0,Sold,1.0,276647.0
C24-12756,Mahindra,Bolero,Jaipur,2016,9,112281,CNG,Automatic,1.0,15.9,1000,Yes,2024-01-19,248000.0,Sold,24.0,231588.0
C24-12757,Maruti Suzuki,WagonR,Pune,2018,7,87138,CNG,Manual,4.0,22.7,1498,Yes,2024-12-04,150000.0,Sold,21.0,145094.0
C24-12758,Ford,Figo,Hyderabad,2013,12,130860,Petrol,Manual,3.0,15.9,1997,No,2025-06-13,118000.0,Active,,
C24-12759,Ford,EcoSport,Bengaluru,2016,9,113877,CNG,Automatic,1.0,21.7,2000,No,2024-04-01,194000.0,Sold,2.0,192627.0
C24-12760,Honda,Amaze,Ahmedabad,2018,7,99161,Petrol,Manual,1.0,,1000,Yes,2025-02-22,294000.0,Sold,23.0,279539.0
C24-12761,Tata,Harrier,Ahmedabad,2016,9,96849,Petrol,Manual,3.0,13.9,1197,Yes,2024-01-23,182000.0,Sold,3.0,172090.0
C24-12762,Maruti Suzuki,Alto,Chandigarh,2024,1,4395,CNG,Manual,2.0,17.2,800,Yes,2024-11-09,545000.0,Sold,32.0,521748.0
C24-12763,Volkswagen,Polo,Jaipur,2017,8,78071,Diesel,Manual,1.0,17.4,1197,Yes,2025-03-13,271000.0,Sold,9.0,268165.0
C24-12764,Kia,Seltos,Kolkata,2012,13,161292,Diesel,Manual,1.0,16.8,1199,No,2024-04-04,156000.0,Sold,68.0,153043.0
C24-12765,Maruti Suzuki,Alto,Delhi NCR,2017,8,101346,CNG,Manual,1.0,22.5,1997,No,2024-08-16,171000.0,Sold,10.0,166779.0
C24-12766,Tata,Punch,Delhi NCR,2012,13,148794,Electric,Automatic,2.0,6.2,1197,Yes,2024-05-31,173000.0,Sold,103.0,162976.0
C24-12767,Mahindra,Scorpio,Delhi NCR,2021,4,49438,Petrol,Manual,1.0,14.0,1997,Yes,2024-04-29,650000.0,Sold,11.0,619727.0
C24-12768,Toyota,Innova,Chandigarh,2019,6,68974,Petrol,Manual,1.0,21.0,1498,No,2024-02-01,530000.0,Sold,4.0,497615.0
C24-12769,Volkswagen,Vento,Mumbai,2017,8,89855,Diesel,Manual,1.0,26.1,1498,Yes,2024-10-13,340000.0,Sold,19.0,334342.0
C24-12770,Honda,Jazz,Chandigarh,2016,9,109164,Diesel,Manual,1.0,18.5,1498,Yes,2025-03-18,246000.0,Sold,57.0,231010.0
C24-12771,Renault,Kwid,Jaipur,2014,11,134203,Electric,Automatic,2.0,6.1,2000,Yes,2024-08-04,159000.0,Sold,10.0,151628.0
C24-12772,Honda,Amaze,Chennai,2017,8,88701,Diesel,Automatic,1.0,17.1,1000,Yes,2025-04-02,374000.0,Sold,5.0,354600.0
C24-12773,Tata,Nexon,Kolkata,2018,7,87087,Diesel,Manual,4.0,16.9,1498,No,2025-05-22,272000.0,Active,,
C24-12774,Tata,Tiago,Kolkata,2021,4,48658,Diesel,Automatic,1.0,19.9,800,Yes,2024-04-20,499000.0,Sold,52.0,486946.0
C24-12775,Mahindra,Scorpio,Hyderabad,2022,3,39839,Diesel,Automatic,3.0,19.0,1498,Yes,2024-02-26,782000.0,Sold,76.0,734471.0
C24-12776,Honda,WR-V,Delhi NCR,2016,9,93778,Diesel,Automatic,1.0,13.5,2200,Yes,2024-06-17,320000.0,Sold,49.0,318540.0
C24-12777,Maruti Suzuki,Dzire,Hyderabad,2020,5,60845,Petrol,Manual,2.0,16.6,1197,No,2024-11-18,271000.0,Sold,66.0,261750.0
C24-12778,Volkswagen,Polo,Kolkata,2012,13,153411,Diesel,Automatic,1.0,13.8,1498,Yes,2024-06-02,172000.0,Sold,22.0,161588.0
C24-12779,Mahindra,XUV300,Pune,2019,6,75878,Petrol,Automatic,2.0,17.0,1498,No,2024-06-22,429000.0,Sold,7.0,421810.0
C24-12780,Toyota,Glanza,Ahmedabad,2020,5,54283,Petrol,Manual,1.0,,1997,Yes,2024-02-14,651000.0,Sold,11.0,642645.0
C24-12781,Volkswagen,Vento,Jaipur,2021,4,45448,CNG,Manual,1.0,4.0,1197,Yes,2024-01-30,414000.0,Sold,3.0,410604.0
C24-12782,Hyundai,Venue,Chennai,2019,6,78201,CNG,Automatic,1.0,16.2,1498,Yes,2025-02-04,333000.0,Sold,1.0,318204.0
C24-12783,Kia,Carens,Chennai,2022,3,29910,Petrol,Automatic,2.0,18.5,1997,Yes,2024-09-01,929000.0,Sold,9.0,917963.0
C24-12784,Mahindra,XUV700,Chandigarh,2021,4,53856,Petrol,Manual,2.0,11.6,800,Yes,2025-05-23,540000.0,Sold,8.0,517670.0
C24-12785,Renault,Kwid,Kolkata,2014,11,128381,Petrol,Manual,1.0,17.7,1000,Yes,2025-01-16,112000.0,Sold,55.0,108883.0
C24-12786,Toyota,Glanza,Chandigarh,2022,3,38968,Petrol,Manual,3.0,12.9,1197,No,2025-05-19,793000.0,Sold,7.0,743715.0
C24-12787,Hyundai,Verna,Jaipur,2016,9,104111,Petrol,Automatic,1.0,18.2,1498,Yes,2025-01-06,224000.0,Sold,24.0,208275.0
C24-12788,Toyota,Urban Cruiser,Pune,2014,11,116985,Petrol,Manual,1.0,17.2,1997,Yes,2024-10-18,251000.0,Sold,8.0,245248.0
C24-12789,Kia,Carens,Bengaluru,2017,8,97965,Petrol,Manual,2.0,10.5,2000,No,2025-04-12,375000.0,Sold,44.0,365049.0
C24-12790,Volkswagen,Vento,Bengaluru,2017,8,90573,Petrol,Automatic,1.0,16.0,1197,Yes,2024-04-12,305000.0,Sold,79.0,281834.0
C24-12791,Ford,Figo,Hyderabad,2016,9,110595,Petrol,Manual,1.0,15.8,1997,Yes,2025-01-03,180000.0,Sold,27.0,176683.0
C24-12792,Volkswagen,Polo,Chennai,2014,11,123705,Diesel,Manual,1.0,19.8,1498,Yes,2024-08-31,170000.0,Sold,27.0,159286.0
C24-12793,Tata,Altroz,Chennai,2022,3,33000,Petrol,Manual,1.0,9.9,1197,,2025-02-15,610000.0,Sold,1.0,596408.0
C24-12794,Tata,Nexon,Jaipur,2015,10,119663,Diesel,Manual,1.0,12.0,1199,Yes,2025-02-09,188000.0,Sold,8.0,176363.0
C24-12795,Hyundai,Verna,Jaipur,2014,11,127754,CNG,Automatic,2.0,15.4,1000,,2024-02-23,115000.0,Sold,55.0,112320.0
C24-12796,Hyundai,Venue,Jaipur,2022,3,49529,Petrol,Manual,1.0,14.9,1199,Yes,2025-01-29,484000.0,Sold,58.0,447757.0
C24-12797,Honda,City,Chennai,2014,11,123097,Petrol,Automatic,3.0,11.8,1498,Yes,2025-01-24,157000.0,Sold,1.0,150689.0
C24-12798,Honda,City,Pune,2019,6,75247,Petrol,Manual,1.0,20.0,1197,Yes,2024-05-05,340000.0,Sold,1.0,317754.0
C24-12799,Kia,Seltos,Ahmedabad,2013,12,139749,Diesel,Manual,2.0,16.1,1000,Yes,2024-09-21,193000.0,Sold,113.0,183493.0
C24-12800,Maruti Suzuki,Baleno,Bengaluru,2021,4,45065,Petrol,Automatic,1.0,16.7,1498,Yes,2025-04-28,394000.0,Sold,13.0,384388.0
C24-12801,Maruti Suzuki,Alto,Hyderabad,2012,13,153474,CNG,Manual,2.0,13.0,1000,Yes,2024-10-03,79000.0,Sold,114.0,75926.0
C24-12802,Mahindra,Bolero,Kolkata,2014,11,129768,Petrol,Automatic,1.0,25.9,1498,Yes,2024-04-12,202000.0,Sold,44.0,196806.0
C24-12803,Maruti Suzuki,Swift,Kolkata,2013,12,149928,Diesel,Automatic,2.0,14.0,2200,Yes,2025-02-21,112000.0,Sold,40.0,105096.0
C24-12804,Honda,City,Chennai,2019,6,69768,Petrol,Automatic,1.0,18.2,800,Yes,2024-02-18,345000.0,Sold,58.0,331964.0
C24-12805,Kia,Sonet,Chandigarh,2024,1,7461,Petrol,Manual,2.0,16.5,1997,Yes,2024-03-20,1091000.0,Sold,15.0,1045609.0
C24-12806,Volkswagen,Vento,Delhi NCR,2022,3,38816,CNG,Manual,1.0,17.3,1197,Yes,2024-12-26,584000.0,Sold,9.0,576425.0
C24-12807,Honda,Amaze,Chandigarh,2015,10,127782,Diesel,Manual,1.0,17.7,1199,Yes,2024-08-18,210000.0,Sold,2.0,202508.0
C24-12808,Hyundai,Creta,Ahmedabad,2013,12,147881,Diesel,Manual,2.0,22.2,1498,Yes,2024-06-04,133000.0,Sold,13.0,125899.0
C24-12809,Hyundai,Venue,Jaipur,2016,9,109068,Petrol,Manual,1.0,10.4,1199,Yes,2024-06-29,143000.0,Sold,1.0,138952.0
C24-12810,Kia,Carens,Pune,2021,4,38702,Diesel,Manual,1.0,15.1,1197,Yes,2025-03-09,740000.0,Sold,1.0,694557.0
C24-12811,Honda,Jazz,Chandigarh,2020,5,62294,Petrol,Manual,1.0,20.0,1199,No,2024-02-14,461000.0,Sold,8.0,427386.0
C24-12812,Renault,Kwid,Hyderabad,2019,6,70235,Petrol,Manual,3.0,12.6,1997,No,2024-05-21,273000.0,Sold,9.0,263464.0
C24-12813,Volkswagen,Polo,Chandigarh,2023,2,48346,Diesel,Manual,1.0,23.9,1197,Yes,2025-04-18,710000.0,Sold,32.0,693691.0
C24-12814,Hyundai,Venue,Bengaluru,2015,10,120530,Petrol,Manual,4.0,16.6,2000,No,2024-07-29,140000.0,Sold,21.0,130454.0
C24-12815,Renault,Kwid,Mumbai,2017,8,100232,Petrol,Automatic,1.0,14.4,1197,Yes,2024-03-28,203000.0,Sold,86.0,186841.0
C24-12816,Maruti Suzuki,Swift,Ahmedabad,2018,7,80550,Diesel,Manual,1.0,13.5,1498,Yes,2024-10-10,211000.0,Sold,1.0,203227.0
C24-12817,Honda,WR-V,Bengaluru,2021,4,46466,Diesel,Manual,1.0,13.2,1997,Yes,2024-04-25,622000.0,Sold,35.0,606498.0
C24-12818,Honda,WR-V,Ahmedabad,2023,2,23938,Petrol,Manual,2.0,18.0,1000,Yes,2025-03-24,665000.0,Sold,32.0,642882.0
C24-12819,Tata,Nexon,Kolkata,2015,10,121954,Diesel,Manual,2.0,21.7,1000,No,2024-04-30,148000.0,Sold,55.0,140422.0
C24-12820,Kia,Seltos,Chennai,2016,9,98447,Petrol,Automatic,1.0,24.2,1197,No,2025-06-11,303000.0,Sold,17.0,292539.0
C24-12821,Toyota,Glanza,Hyderabad,2020,5,54268,Diesel,Manual,1.0,17.8,1000,No,2024-10-24,741000.0,Sold,3.0,717832.0
C24-12822,Ford,EcoSport,Hyderabad,2017,8,98818,Petrol,Manual,1.0,11.5,1197,Yes,2024-04-01,227000.0,Sold,15.0,211311.0
C24-12823,Honda,Amaze,Jaipur,2023,2,23112,Petrol,Manual,1.0,15.4,1199,Yes,2025-04-19,727000.0,Sold,24.0,726920.0
C24-12824,Tata,Nexon,Ahmedabad,2023,2,23788,Electric,Manual,3.0,6.1,1197,Yes,2025-06-27,713000.0,Sold,1.0,662236.0
C24-12825,Hyundai,Verna,Kolkata,2018,7,86842,Petrol,Manual,4.0,16.6,1000,Yes,2025-02-24,198000.0,Sold,118.0,184230.0
C24-12826,Tata,Punch,Jaipur,2015,10,129247,Petrol,Manual,1.0,16.6,1498,Yes,2025-01-24,152000.0,Sold,19.0,148475.0
C24-12827,Maruti Suzuki,Baleno,Chennai,2017,8,101156,Petrol,Manual,3.0,14.2,1199,No,2024-05-21,143000.0,Sold,5.0,134035.0
C24-12828,Toyota,Innova,Bengaluru,2021,4,50568,Diesel,Automatic,1.0,13.9,1197,No,2024-08-10,1009000.0,Sold,28.0,997791.0
C24-12829,Tata,Harrier,Pune,2017,8,101420,Petrol,Automatic,2.0,17.5,1498,Yes,2025-06-25,234000.0,Sold,1.0,230723.0
C24-12830,Maruti Suzuki,Baleno,Hyderabad,2013,12,153348,Diesel,Automatic,1.0,20.9,1997,No,2024-03-28,98000.0,Sold,45.0,95695.0
C24-12831,Kia,Carens,Ahmedabad,2017,8,93825,CNG,Manual,1.0,17.4,1197,Yes,2025-03-16,268000.0,Sold,104.0,249602.0
C24-12832,Renault,Triber,Chandigarh,2013,12,147118,Diesel,Manual,3.0,22.4,1197,Yes,2024-07-19,109000.0,Sold,39.0,107984.0
C24-12833,Honda,City,Pune,2017,8,101786,Petrol,Automatic,1.0,27.1,2000,Yes,2024-06-15,290000.0,Sold,7.0,274205.0
C24-12834,Toyota,Innova,Delhi NCR,2020,5,65021,CNG,Manual,1.0,15.5,2200,Yes,2025-04-04,589000.0,Sold,8.0,549506.0
C24-12835,Kia,Seltos,Kolkata,2012,13,149656,Petrol,Manual,1.0,16.7,1197,Yes,2025-02-10,170000.0,Sold,21.0,168627.0
C24-12836,Tata,Punch,Chennai,2012,13,155771,Electric,Automatic,3.0,5.4,800,Yes,2024-03-01,143000.0,Sold,4.0,141369.0
C24-12837,Hyundai,Venue,Jaipur,2022,3,39658,Petrol,Automatic,1.0,19.2,1498,Yes,2024-12-09,573000.0,Sold,9.0,535185.0
C24-12838,Maruti Suzuki,WagonR,Kolkata,2020,5,62505,Petrol,Automatic,1.0,19.4,1498,Yes,2024-01-30,332000.0,Sold,6.0,317410.0
C24-12839,Maruti Suzuki,Alto,Chennai,2018,7,79223,Diesel,Automatic,2.0,18.3,1199,Yes,2024-05-30,243000.0,Sold,82.0,241953.0
C24-12840,Ford,Figo,Jaipur,2017,8,89588,Petrol,Manual,1.0,12.3,1498,No,2024-05-11,221000.0,Sold,9.0,209416.0
C24-12841,Ford,EcoSport,Hyderabad,2019,6,81411,CNG,Automatic,4.0,12.4,1498,Yes,2024-07-24,299000.0,Sold,12.0,283358.0
C24-12842,Hyundai,Verna,Hyderabad,2023,2,20298,Petrol,Manual,3.0,21.4,1197,Yes,2024-11-15,622000.0,Sold,9.0,601797.0
C24-12843,Hyundai,i20,Chennai,2014,11,139483,CNG,Manual,1.0,17.5,1498,Yes,2024-01-22,138000.0,Sold,69.0,137547.0
C24-12844,Renault,Kwid,Kolkata,2020,5,54409,Petrol,Manual,2.0,18.8,1199,Yes,2024-11-17,355000.0,Sold,24.0,329790.0
C24-12845,Volkswagen,Polo,Delhi NCR,2019,6,82321,Diesel,Manual,1.0,18.6,1000,Yes,2024-02-09,400000.0,Sold,7.0,389615.0
C24-12846,Mahindra,XUV300,Chandigarh,2022,3,30413,Petrol,Manual,1.0,21.2,1997,Yes,2024-06-30,739000.0,Sold,9.0,724576.0
C24-12847,Hyundai,Creta,Kolkata,2019,6,61935,Diesel,Automatic,1.0,15.1,1197,Yes,2024-02-26,410000.0,Sold,64.0,383414.0
C24-12848,Kia,Sonet,Jaipur,2018,7,96834,Petrol,Manual,1.0,22.4,1199,Yes,2024-01-17,385000.0,Sold,69.0,373775.0
C24-12849,Mahindra,XUV300,Chennai,2024,1,5676,CNG,Manual,2.0,17.5,1199,No,2025-01-09,860000.0,Sold,1.0,841722.0
C24-12850,Volkswagen,Polo,Ahmedabad,2013,12,147533,Petrol,Manual,1.0,19.0,800,No,2024-03-13,151000.0,Sold,30.0,144477.0
C24-12851,Toyota,Fortuner,Jaipur,2017,8,95601,Petrol,Manual,4.0,18.5,1997,No,2024-03-21,326000.0,Sold,13.0,319986.0
C24-12852,Toyota,Fortuner,Kolkata,2019,6,73856,Petrol,Manual,1.0,27.0,1997,Yes,2024-11-15,528000.0,Sold,31.0,506604.0
C24-12853,Kia,Sonet,Jaipur,2022,3,33719,Petrol,Automatic,1.0,14.0,1199,Yes,2025-06-11,848000.0,Sold,7.0,785679.0
C24-12854,Renault,Kwid,Ahmedabad,2013,12,133186,Diesel,Manual,1.0,16.1,1997,Yes,2025-02-05,102000.0,Sold,66.0,98978.0
C24-12855,Maruti Suzuki,Alto,Ahmedabad,2012,13,142272,Petrol,Automatic,1.0,16.0,1197,No,2024-11-08,88000.0,Sold,7.0,86719.0
C24-12856,Ford,EcoSport,Ahmedabad,2014,11,126860,Petrol,Manual,1.0,19.6,1000,Yes,2024-04-29,124000.0,Sold,54.0,122209.0
C24-12857,Mahindra,XUV700,Mumbai,2023,2,20747,Petrol,Manual,1.0,20.4,1000,Yes,2024-06-20,1151000.0,Sold,1.0,1106934.0
C24-12858,Hyundai,Venue,Chennai,2023,2,19843,Petrol,Manual,1.0,11.9,1997,Yes,2024-06-29,583000.0,Sold,11.0,559065.0
C24-12859,Hyundai,i20,Ahmedabad,2022,3,48166,Petrol,Manual,1.0,20.4,1199,Yes,2025-04-20,525000.0,Sold,18.0,491125.0
C24-12860,Volkswagen,Polo,Pune,2014,11,130065,Petrol,Manual,1.0,18.0,800,,2024-09-02,141000.0,Sold,32.0,137086.0
C24-12861,Honda,Amaze,Ahmedabad,2019,6,68007,Petrol,Manual,1.0,16.2,1199,No,2024-02-13,398000.0,Sold,1.0,395518.0
C24-12862,Tata,Tiago,Ahmedabad,2023,2,34509,Diesel,Manual,3.0,20.2,1197,Yes,2024-11-14,642000.0,Sold,1.0,592908.0
C24-12863,Honda,WR-V,Chennai,2021,4,32997,Petrol,Manual,1.0,21.8,1498,Yes,2024-04-24,597000.0,Sold,1.0,591293.0
C24-12864,Volkswagen,Vento,Chennai,2015,10,121231,Diesel,Automatic,2.0,15.0,2000,Yes,2024-10-05,211000.0,Sold,74.0,196462.0
C24-12865,Mahindra,Scorpio,Ahmedabad,2019,6,74806,Petrol,Manual,1.0,18.7,1997,Yes,2024-04-30,484000.0,Sold,9.0,469512.0
C24-12866,Toyota,Glanza,Jaipur,2014,11,123430,CNG,Automatic,1.0,23.2,1997,No,2024-08-17,234000.0,Sold,13.0,232083.0
C24-12867,Honda,WR-V,Jaipur,2012,13,158412,Diesel,Automatic,3.0,13.9,1498,Yes,2024-01-20,118000.0,Sold,32.0,112292.0
C24-12868,Mahindra,Scorpio,Hyderabad,2021,4,56781,Petrol,Automatic,2.0,17.1,800,No,2024-12-27,676000.0,Sold,10.0,660947.0
C24-12869,Mahindra,Bolero,Chandigarh,2021,4,36146,Diesel,Manual,2.0,14.8,2000,Yes,2025-01-31,735000.0,Sold,85.0,685232.0
C24-12870,Ford,Figo,Chandigarh,2012,13,154476,Diesel,Manual,1.0,10.1,1498,No,2024-09-08,115000.0,Sold,104.0,114924.0
C24-12871,Volkswagen,Polo,Ahmedabad,2012,13,145555,Petrol,Automatic,2.0,14.2,1997,Yes,2024-05-29,130000.0,Sold,83.0,121991.0
C24-12872,Kia,Carens,Kolkata,2019,6,91012,Diesel,Manual,1.0,14.9,800,Yes,2024-10-06,443000.0,Sold,1.0,436035.0
C24-12873,Tata,Punch,Jaipur,2019,6,55461,Petrol,Manual,2.0,24.2,1498,Yes,2025-03-31,298000.0,Sold,55.0,290810.0
C24-12874,Volkswagen,Vento,Hyderabad,2023,2,35225,Diesel,Manual,4.0,14.5,2000,No,2025-02-21,647000.0,Sold,13.0,616037.0
C24-12875,Kia,Carens,Pune,2013,12,136890,Diesel,Manual,1.0,14.7,2200,Yes,2025-05-02,217000.0,Sold,5.0,216065.0
C24-12876,Mahindra,XUV300,Pune,2021,4,45446,Diesel,Manual,1.0,17.0,2000,Yes,2024-04-28,686000.0,Sold,23.0,680665.0
C24-12877,Tata,Nexon,Chandigarh,2018,7,84308,CNG,Automatic,2.0,13.0,2200,Yes,2024-08-13,268000.0,Sold,1.0,247858.0
C24-12878,Renault,Kwid,Hyderabad,2017,8,96788,Diesel,Manual,1.0,14.8,800,Yes,2025-02-12,184000.0,Sold,27.0,173822.0
C24-12879,Tata,Altroz,Kolkata,2015,10,117481,Petrol,Manual,2.0,23.9,1199,Yes,2024-03-20,149000.0,Sold,7.0,148803.0
C24-12880,Mahindra,Scorpio,Delhi NCR,2022,3,29666,Petrol,Manual,1.0,19.6,2000,Yes,2025-02-27,919000.0,Sold,12.0,904992.0
C24-12881,Honda,Jazz,Jaipur,2024,1,14432,Petrol,Manual,1.0,18.0,2200,Yes,2024-02-16,798000.0,Sold,16.0,743842.0
C24-12882,Volkswagen,Vento,Chennai,2024,1,19286,Petrol,Manual,1.0,22.5,1197,Yes,2025-01-10,912000.0,Sold,2.0,853390.0
