listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,selling_price
C24-11596,Ford,Figo,Hyderabad,2020,5,59017,CNG,Manual,1.0,21.6,1997,Yes,376000.0
C24-11597,Maruti Suzuki,Dzire,Bengaluru,2017,8,88078,Petrol,Manual,2.0,20.4,1498,Yes,181000.0
C24-11598,Kia,Sonet,Bengaluru,2015,10,119131,Petrol,Manual,3.0,20.4,1197,Yes,270000.0
C24-11599,Hyundai,Grand i10,Bengaluru,2013,12,142179,CNG,Manual,3.0,12.9,1199,Yes,124000.0
C24-11600,Maruti Suzuki,Baleno,Ahmedabad,2018,7,69943,Petrol,Manual,1.0,19.4,1000,Yes,224000.0
C24-11601,Maruti Suzuki,Alto,Mumbai,2019,6,74127,CNG,Automatic,2.0,21.3,800,Yes,326000.0
C24-11602,Kia,Seltos,Chennai,2022,3,32174,Diesel,Manual,1.0,15.1,1000,,748000.0
C24-11603,Maruti Suzuki,WagonR,Hyderabad,2012,13,151286,Diesel,Manual,1.0,14.7,1000,No,76000.0
C24-11604,Maruti Suzuki,Baleno,Jaipur,2017,8,89565,CNG,Automatic,3.0,18.7,1199,No,150000.0
C24-11605,Kia,Sonet,Chandigarh,2015,10,122507,Diesel,Manual,1.0,16.9,1000,Yes,186000.0
C24-11606,Maruti Suzuki,Baleno,Pune,2022,3,52320,Diesel,Automatic,4.0,15.8,1498,Yes,441000.0
C24-11607,Tata,Nexon,Chandigarh,2017,8,92786,Diesel,Manual,2.0,18.5,800,Yes,232000.0
C24-11608,Kia,Carens,Chandigarh,2024,1,11168,Petrol,Manual,2.0,23.4,800,No,916000.0
C24-11609,Kia,Carens,Jaipur,2016,9,118890,Diesel,Manual,1.0,22.9,1997,Yes,249000.0
C24-11610,Tata,Nexon,Ahmedabad,2018,7,81545,Diesel,Manual,2.0,11.5,1997,Yes,318000.0
C24-11611,Mahindra,Bolero,Chandigarh,2012,13,153377,Diesel,Manual,,16.2,1197,Yes,145000.0
C24-11612,Maruti Suzuki,WagonR,Chennai,2013,12,163085,Electric,Manual,2.0,7.9,1997,Yes,122000.0
C24-11613,Volkswagen,Polo,Delhi NCR,2014,11,144170,Petrol,Automatic,1.0,12.1,1498,No,199000.0
C24-11614,Volkswagen,Polo,Hyderabad,2015,10,122997,Petrol,Manual,1.0,17.3,1197,Yes,231000.0
C24-11615,Ford,Figo,Jaipur,2022,3,48996,CNG,Manual,1.0,19.9,2200,Yes,472000.0
C24-11616,Ford,EcoSport,Bengaluru,2020,5,55936,Diesel,Manual,1.0,12.4,2200,No,493000.0
C24-11617,Toyota,Innova,Ahmedabad,2014,11,130361,Petrol,Manual,3.0,17.2,1197,Yes,223000.0
C24-11618,Volkswagen,Vento,Pune,2017,8,99185,Diesel,Manual,2.0,9.7,1197,Yes,309000.0
C24-11619,Renault,Kwid,Pune,2017,8,97079,Petrol,Manual,3.0,17.9,2200,,167000.0
C24-11620,Tata,Harrier,Delhi NCR,2012,13,158508,Petrol,Manual,1.0,17.0,2000,Yes,135000.0
C24-11621,Toyota,Glanza,Delhi NCR,2017,8,85655,CNG,Manual,,18.1,1197,Yes,390000.0
C24-11622,Ford,EcoSport,Hyderabad,2014,11,117434,Diesel,Automatic,3.0,17.1,1000,Yes,165000.0
C24-11623,Maruti Suzuki,Dzire,Kolkata,2012,13,176747,Petrol,Automatic,2.0,18.8,2000,No,84000.0
C24-11624,Maruti Suzuki,Baleno,Pune,2015,10,106566,Petrol,Manual,1.0,21.9,1197,Yes,128000.0
C24-11625,Honda,City,Ahmedabad,2014,11,131688,Electric,Manual,4.0,6.0,1199,Yes,166000.0
C24-11626,Toyota,Innova,Jaipur,2014,11,129679,Petrol,Manual,4.0,12.2,1199,Yes,186000.0
C24-11627,Tata,Altroz,Hyderabad,2015,10,125552,CNG,Manual,1.0,12.6,1997,Yes,166000.0
C24-11628,Volkswagen,Vento,Kolkata,2024,1,4738,Diesel,Automatic,1.0,24.9,1498,No,1048000.0
C24-11629,Kia,Sonet,Kolkata,2019,6,70282,Petrol,Manual,1.0,17.2,1197,Yes,436000.0
C24-11630,Mahindra,XUV300,Chennai,2013,12,142759,Diesel,Automatic,1.0,17.0,1498,Yes,228000.0
C24-11631,Tata,Altroz,Hyderabad,2014,11,129811,Petrol,Automatic,1.0,13.2,1199,Yes,177000.0
C24-11632,Hyundai,Verna,Pune,2021,4,57029,Petrol,Manual,1.0,8.2,1997,Yes,462000.0
C24-11633,Volkswagen,Polo,Bengaluru,2012,13,154595,Diesel,Manual,2.0,16.1,1498,No,149000.0
C24-11634,Renault,Kwid,Pune,2023,2,30394,Petrol,Manual,2.0,,1498,Yes,502000.0
C24-11635,Tata,Altroz,Ahmedabad,2014,11,126077,Petrol,Manual,1.0,24.9,1197,Yes,172000.0
C24-11636,Hyundai,Creta,Chandigarh,2018,7,88149,Diesel,Manual,1.0,20.1,1199,No,268000.0
C24-11637,Ford,Figo,Bengaluru,2023,2,19042,Petrol,Manual,2.0,23.0,1498,Yes,657000.0
C24-11638,Tata,Harrier,Hyderabad,2020,5,58797,Petrol,Manual,2.0,25.1,1997,Yes,442000.0
C24-11639,Kia,Carens,Bengaluru,2023,2,21447,Petrol,Manual,1.0,25.8,1199,Yes,1226000.0
C24-11640,Renault,Triber,Chennai,2012,13,143965,Petrol,Manual,2.0,19.2,1498,Yes,99000.0
C24-11641,Hyundai,Venue,Delhi NCR,2021,4,46091,Petrol,Automatic,1.0,22.1,800,Yes,533000.0
C24-11642,Mahindra,XUV700,Chennai,2018,7,81371,Petrol,Manual,1.0,17.6,1498,Yes,431000.0
C24-11643,Ford,Figo,Chennai,2021,4,55979,Petrol,Manual,1.0,15.7,1498,Yes,539000.0
C24-11644,Kia,Seltos,Hyderabad,2023,2,9432,Petrol,Manual,2.0,19.2,1197,,998000.0
C24-11645,Maruti Suzuki,Baleno,Pune,2023,2,26676,Diesel,Manual,1.0,12.8,2200,Yes,565000.0
C24-11646,Toyota,Fortuner,Mumbai,2023,2,39744,Diesel,Manual,1.0,13.2,1197,Yes,1338000.0
C24-11647,Tata,Punch,Pune,2012,13,154546,Petrol,Automatic,1.0,16.5,1197,Yes,125000.0
C24-11648,Honda,WR-V,Jaipur,2016,9,102404,Petrol,Manual,4.0,16.0,1498,Yes,189000.0
C24-11649,Maruti Suzuki,Swift,Chandigarh,2023,2,21167,Electric,Automatic,2.0,6.1,1197,Yes,741000.0
C24-11650,Ford,EcoSport,Ahmedabad,2018,7,82079,Diesel,Automatic,1.0,22.0,1199,Yes,311000.0
C24-11651,Tata,Altroz,Chandigarh,2023,2,24065,Petrol,Manual,2.0,18.8,2200,,625000.0
C24-11652,Mahindra,Bolero,Chandigarh,2015,10,113062,Petrol,Manual,1.0,19.4,2000,Yes,260000.0
C24-11653,Maruti Suzuki,Baleno,Chennai,2014,11,133556,Petrol,Manual,2.0,14.7,1199,No,114000.0
C24-11654,Mahindra,XUV300,Hyderabad,2024,1,14231,CNG,Manual,1.0,30.5,800,Yes,1007000.0
C24-11655,Kia,Carens,Chandigarh,2024,1,14497,CNG,Automatic,3.0,22.7,800,Yes,922000.0
C24-11656,Hyundai,Creta,Ahmedabad,2017,8,88721,Diesel,Manual,1.0,21.0,1197,Yes,231000.0
C24-11657,Volkswagen,Vento,Hyderabad,2019,6,81126,CNG,Manual,3.0,20.0,1199,Yes,347000.0
C24-11658,Honda,Jazz,Mumbai,2014,11,125647,Petrol,Automatic,1.0,26.2,1197,No,210000.0
C24-11659,Mahindra,XUV700,Chandigarh,2018,7,82192,Petrol,Manual,1.0,19.7,1498,Yes,360000.0
C24-11660,Ford,Figo,Chandigarh,2022,3,36656,CNG,Automatic,2.0,14.9,1997,Yes,555000.0
C24-11661,Mahindra,Scorpio,Mumbai,2024,1,9567,CNG,Automatic,2.0,13.6,1997,Yes,1146000.0
C24-11662,Renault,Kwid,Mumbai,2015,10,124647,Petrol,Manual,1.0,21.1,1197,No,152000.0
C24-11663,Kia,Carens,Ahmedabad,2021,4,41223,Petrol,Manual,1.0,20.4,2200,Yes,776000.0
C24-11664,Toyota,Innova,Bengaluru,2013,12,142075,CNG,Manual,1.0,21.2,1498,No,171000.0
C24-11665,Maruti Suzuki,Alto,Chennai,2012,13,163983,Diesel,Manual,1.0,18.6,800,No,99000.0
C24-11666,Volkswagen,Polo,Mumbai,2014,11,142684,Petrol,Automatic,1.0,16.5,1498,Yes,225000.0
C24-11667,Toyota,Glanza,Kolkata,2021,4,40550,Diesel,Manual,1.0,18.3,1498,Yes,760000.0
C24-11668,Renault,Triber,Pune,2018,7,88662,Petrol,Automatic,1.0,26.1,1000,Yes,262000.0
C24-11669,Honda,City,Pune,2019,6,73635,Diesel,Manual,1.0,20.4,1197,No,449000.0
C24-11670,Renault,Triber,Hyderabad,2021,4,46028,Diesel,Manual,1.0,23.6,1498,No,359000.0
C24-11671,Honda,Amaze,Hyderabad,2020,5,68240,Petrol,Manual,3.0,20.4,1197,Yes,463000.0
C24-11672,Tata,Tiago,Jaipur,2015,10,127985,Petrol,Manual,1.0,23.0,1197,Yes,164000.0
C24-11673,Ford,EcoSport,Ahmedabad,2014,11,123249,Diesel,Automatic,1.0,21.3,1197,No,155000.0
C24-11674,Hyundai,i20,Delhi NCR,2018,7,82860,Diesel,Automatic,4.0,16.6,1197,Yes,288000.0
C24-11675,Maruti Suzuki,WagonR,Pune,2012,13,147305,CNG,Manual,4.0,20.6,1000,No,70000.0
C24-11676,Maruti Suzuki,Alto,Chandigarh,2020,5,70082,Diesel,Manual,2.0,17.2,1197,Yes,301000.0
C24-11677,Mahindra,Scorpio,Kolkata,2020,5,60846,Petrol,Manual,2.0,20.4,1000,Yes,546000.0
C24-11678,Renault,Triber,Chennai,2017,8,102152,Petrol,Manual,1.0,17.3,1197,Yes,192000.0
C24-11679,Toyota,Fortuner,Ahmedabad,2023,2,21149,Petrol,Manual,2.0,23.7,1000,No,1075000.0
C24-11680,Renault,Triber,Mumbai,2023,2,35412,Diesel,Manual,1.0,13.0,1197,Yes,611000.0
C24-11681,Ford,EcoSport,Jaipur,2013,12,131998,CNG,Manual,1.0,22.1,1000,Yes,118000.0
C24-11682,Renault,Triber,Ahmedabad,2012,13,160139,Petrol,Manual,1.0,15.4,1997,Yes,88000.0
C24-11683,Volkswagen,Vento,Pune,2013,12,152145,Diesel,Manual,2.0,17.8,800,Yes,125000.0
C24-11684,Ford,EcoSport,Ahmedabad,2021,4,42583,Petrol,Automatic,1.0,11.9,1498,No,553000.0
C24-11685,Renault,Kwid,Bengaluru,2021,4,44502,Petrol,Manual,1.0,22.9,1197,Yes,437000.0
C24-11686,Honda,Jazz,Jaipur,2016,9,105653,Petrol,Manual,1.0,15.2,1199,Yes,206000.0
C24-11687,Hyundai,Grand i10,Jaipur,2013,12,136189,Petrol,Automatic,1.0,17.7,1197,Yes,134000.0
C24-11688,Tata,Altroz,Chandigarh,2022,3,35798,Diesel,Automatic,3.0,17.4,1197,Yes,602000.0
C24-11689,Volkswagen,Polo,Delhi NCR,2013,12,128564,Petrol,Manual,4.0,23.0,2000,Yes,127000.0
C24-11690,Maruti Suzuki,Alto,Chennai,2021,4,40621,Diesel,Manual,2.0,21.7,1498,Yes,408000.0
C24-11691,Toyota,Urban Cruiser,Chennai,2019,6,74713,Petrol,Automatic,1.0,20.1,1498,Yes,477000.0
C24-11692,Hyundai,Venue,Jaipur,2020,5,69315,Petrol,Automatic,2.0,17.4,1997,Yes,341000.0
C24-11693,Volkswagen,Vento,Jaipur,2021,4,53488,Diesel,Manual,2.0,21.1,1197,Yes,521000.0
C24-11694,Kia,Seltos,Kolkata,2012,13,155693,Petrol,Manual,1.0,16.3,2200,No,137000.0
C24-11695,Honda,Jazz,Kolkata,2013,12,156427,Petrol,Manual,1.0,18.2,1199,Yes,139000.0
C24-11696,Kia,Sonet,Pune,2015,10,120889,Petrol,Automatic,2.0,17.7,1197,Yes,241000.0
C24-11697,Honda,City,Kolkata,2017,8,90841,Diesel,Manual,3.0,20.2,1197,No,220000.0
C24-11698,Kia,Carens,Ahmedabad,2013,12,145888,Diesel,Manual,2.0,17.2,1199,Yes,190000.0
C24-11699,Toyota,Fortuner,Chandigarh,2019,6,67784,Petrol,Manual,1.0,21.4,1199,No,539000.0
C24-11700,Kia,Carens,Delhi NCR,2023,2,25010,Diesel,Manual,1.0,15.5,1197,No,1011000.0
C24-11701,Volkswagen,Polo,Delhi NCR,2020,5,68555,Petrol,Manual,1.0,11.5,1498,Yes,367000.0
C24-11702,Mahindra,Scorpio,Mumbai,2019,6,79459,Petrol,Manual,1.0,18.7,1197,No,530000.0
C24-11703,Renault,Kwid,Pune,2019,6,68922,Diesel,Manual,1.0,19.0,1197,No,279000.0
C24-11704,Tata,Punch,Chennai,2024,1,9472,Petrol,Manual,1.0,17.4,2200,Yes,875000.0
C24-11705,Renault,Kwid,Pune,2020,5,60131,Diesel,Manual,2.0,26.0,800,Yes,307000.0
C24-11706,Ford,EcoSport,Chennai,2017,8,94028,Diesel,Manual,1.0,18.2,1199,Yes,278000.0
C24-11707,Renault,Kwid,Mumbai,2019,6,73136,CNG,Manual,2.0,27.6,1997,Yes,265000.0
C24-11708,Renault,Triber,Ahmedabad,2018,7,77784,Petrol,Manual,2.0,19.1,800,Yes,211000.0
C24-11709,Kia,Sonet,Jaipur,2020,5,69673,Diesel,Automatic,4.0,19.5,800,No,462000.0
C24-11710,Honda,WR-V,Delhi NCR,2021,4,53975,Petrol,Manual,1.0,20.6,1498,No,562000.0
C24-11711,Tata,Punch,Chandigarh,2023,2,29798,Petrol,Manual,3.0,18.4,1199,Yes,733000.0
C24-11712,Mahindra,XUV700,Hyderabad,2021,4,36193,Diesel,Manual,3.0,18.8,1000,Yes,746000.0
C24-11713,Tata,Tiago,Chandigarh,2023,2,16742,Petrol,Manual,2.0,18.7,1197,Yes,704000.0
C24-11714,Kia,Sonet,Delhi NCR,2020,5,67506,Diesel,Manual,1.0,18.8,1997,No,558000.0
C24-11715,Honda,City,Chandigarh,2023,2,39750,Petrol,Manual,1.0,16.1,800,Yes,729000.0
C24-11716,Mahindra,Scorpio,Ahmedabad,2018,7,70582,Petrol,Manual,2.0,13.9,1199,Yes,334000.0
C24-11717,Ford,Figo,Kolkata,2012,13,154206,Petrol,Manual,1.0,14.5,1199,Yes,118000.0
C24-11718,Renault,Triber,Ahmedabad,2016,9,112534,Petrol,Automatic,1.0,15.8,2200,Yes,202000.0
C24-11719,Volkswagen,Polo,Chandigarh,2014,11,120832,Diesel,Automatic,2.0,27.5,2000,Yes,206000.0
C24-11720,Honda,WR-V,Jaipur,2018,7,93037,Petrol,Manual,3.0,20.1,1498,Yes,241000.0
C24-11721,Kia,Sonet,Jaipur,2018,7,83822,Petrol,Manual,3.0,25.7,1000,Yes,272000.0
C24-11722,Toyota,Fortuner,Mumbai,2018,7,82667,Petrol,Manual,2.0,18.3,1498,Yes,480000.0
C24-11723,Mahindra,Bolero,Jaipur,2014,11,138860,Diesel,Automatic,1.0,18.2,1199,No,219000.0
C24-11724,Honda,Jazz,Chandigarh,2018,7,81618,CNG,Manual,4.0,17.3,2000,No,246000.0
C24-11725,Renault,Triber,Chandigarh,2022,3,39552,Electric,Automatic,1.0,5.4,1498,Yes,657000.0
C24-11726,Honda,City,Delhi NCR,2012,13,150696,Petrol,Manual,2.0,15.6,1197,Yes,146000.0
C24-11727,Toyota,Glanza,Chandigarh,2020,5,55610,Petrol,Manual,1.0,23.0,1498,Yes,592000.0
C24-11728,Mahindra,XUV300,Kolkata,2020,5,59062,Petrol,Manual,3.0,9.9,2000,Yes,525000.0
C24-11729,Honda,WR-V,Jaipur,2024,1,22089,Petrol,Automatic,1.0,20.4,1997,Yes,1001000.0
C24-11730,Hyundai,Venue,Chandigarh,2021,4,42832,Petrol,Automatic,1.0,12.6,1197,Yes,567000.0
C24-11731,Ford,Figo,Kolkata,2016,9,99089,Petrol,Manual,1.0,24.7,800,Yes,194000.0
C24-11732,Hyundai,Verna,Pune,2019,6,60855,Petrol,Automatic,1.0,22.2,1997,Yes,422000.0
C24-11733,Volkswagen,Vento,Chennai,2015,10,120516,Diesel,Manual,1.0,16.5,2000,Yes,225000.0
C24-11734,Renault,Triber,Pune,2019,6,77731,Diesel,Automatic,1.0,14.7,1498,No,365000.0
C24-11735,Tata,Tiago,Bengaluru,2022,3,33386,Diesel,Automatic,1.0,18.1,800,Yes,688000.0
C24-11736,Ford,Figo,Pune,2021,4,48606,Petrol,Manual,2.0,14.6,2200,No,494000.0
C24-11737,Kia,Carens,Delhi NCR,2016,9,107281,Petrol,Automatic,1.0,13.7,1000,Yes,328000.0
C24-11738,Volkswagen,Vento,Kolkata,2017,8,80603,Petrol,Manual,1.0,20.4,1199,Yes,286000.0
C24-11739,Hyundai,Creta,Chennai,2019,6,68250,Petrol,Automatic,1.0,15.5,2200,No,387000.0
C24-11740,Toyota,Innova,Chennai,2017,8,82206,Petrol,Manual,2.0,13.5,2200,Yes,439000.0
C24-11741,Kia,Carens,Pune,2021,4,54427,Petrol,Manual,2.0,20.0,1197,Yes,594000.0
C24-11742,Kia,Sonet,Mumbai,2022,3,37193,Petrol,Automatic,2.0,12.3,1197,No,854000.0
C24-11743,Volkswagen,Polo,Chandigarh,2021,4,52606,Petrol,Manual,3.0,24.5,1997,No,474000.0
C24-11744,Toyota,Fortuner,Ahmedabad,2022,3,40587,Petrol,Automatic,1.0,21.5,2200,Yes,976000.0
C24-11745,Hyundai,Venue,Jaipur,2017,8,109389,Diesel,Automatic,1.0,27.3,1000,Yes,232000.0
C24-11746,Maruti Suzuki,Swift,Mumbai,2020,5,70617,Petrol,Manual,1.0,16.7,1997,Yes,309000.0
C24-11747,Tata,Nexon,Ahmedabad,2022,3,41449,Petrol,Manual,1.0,18.2,1498,Yes,535000.0
C24-11748,Mahindra,XUV700,Pune,2017,8,80723,Petrol,Automatic,2.0,14.8,1498,Yes,340000.0
C24-11749,Mahindra,XUV700,Chandigarh,2020,5,71354,Petrol,Manual,3.0,19.2,1000,Yes,432000.0
C24-11750,Ford,Figo,Bengaluru,2014,11,150018,Petrol,Manual,2.0,19.3,1498,Yes,150000.0
C24-11751,Renault,Triber,Kolkata,2020,5,56010,Petrol,Manual,1.0,14.2,1498,Yes,371000.0
C24-11752,Kia,Sonet,Bengaluru,2012,13,156804,Petrol,Manual,4.0,27.0,2200,Yes,168000.0
C24-11753,Hyundai,Verna,Delhi NCR,2018,7,80082,Diesel,Manual,2.0,19.4,1498,No,271000.0
C24-11754,Kia,Sonet,Jaipur,2023,2,14692,Diesel,Manual,3.0,17.3,1197,Yes,860000.0
C24-11755,Ford,EcoSport,Mumbai,2023,2,16325,Diesel,Automatic,4.0,14.7,800,No,757000.0
C24-11756,Toyota,Urban Cruiser,Chandigarh,2013,12,143608,Diesel,Automatic,2.0,14.3,1197,Yes,270000.0
C24-11757,Toyota,Glanza,Chandigarh,2014,11,136480,Petrol,Automatic,1.0,18.7,1197,No,215000.0
C24-11758,Honda,Jazz,Kolkata,2023,2,35700,Diesel,Manual,1.0,17.0,2000,Yes,717000.0
C24-11759,Hyundai,Creta,Chennai,2022,3,36320,Petrol,Manual,1.0,20.0,1197,No,564000.0
C24-11760,Toyota,Glanza,Hyderabad,2024,1,8106,Electric,Manual,1.0,5.2,1197,Yes,1839000.0
C24-11761,Mahindra,Bolero,Bengaluru,2014,11,129153,Electric,Manual,1.0,6.8,1498,Yes,329000.0
C24-11762,Toyota,Innova,Chandigarh,2024,1,18602,CNG,Automatic,1.0,16.9,1197,Yes,1189000.0
C24-11763,Tata,Nexon,Bengaluru,2023,2,19141,Petrol,Manual,2.0,20.5,1197,Yes,621000.0
C24-11764,Mahindra,Scorpio,Hyderabad,2013,12,136763,CNG,Manual,1.0,20.8,1498,Yes,159000.0
C24-11765,Tata,Tiago,Jaipur,2023,2,16912,Petrol,Manual,1.0,16.0,1000,No,698000.0
C24-11766,Toyota,Urban Cruiser,Mumbai,2018,7,98016,Diesel,Automatic,1.0,14.0,1498,Yes,547000.0
C24-11767,Maruti Suzuki,WagonR,Bengaluru,2018,7,74840,CNG,Manual,1.0,14.4,1000,No,227000.0
C24-11768,Mahindra,XUV300,Jaipur,2024,1,19477,Diesel,Manual,2.0,18.9,2000,Yes,1134000.0
C24-11769,Renault,Kwid,Pune,2013,12,140332,Petrol,Manual,2.0,22.2,2000,No,101000.0
C24-11770,Honda,Jazz,Delhi NCR,2023,2,38313,Petrol,Manual,1.0,16.2,1997,Yes,907000.0
C24-11771,Kia,Seltos,Jaipur,2021,4,48678,Petrol,Manual,1.0,23.7,1197,No,475000.0
C24-11772,Toyota,Innova,Mumbai,2018,7,71343,Petrol,Manual,4.0,15.9,1997,Yes,467000.0
C24-11773,Renault,Triber,Chennai,2014,11,132154,Petrol,Manual,,17.6,1000,,126000.0
C24-11774,Honda,Amaze,Delhi NCR,2021,4,42861,Electric,Manual,1.0,4.2,2000,Yes,747000.0
C24-11775,Toyota,Glanza,Bengaluru,2018,7,79337,Diesel,Manual,1.0,17.7,1000,No,562000.0
C24-11776,Honda,City,Kolkata,2022,3,34207,Diesel,Manual,1.0,11.2,1199,Yes,683000.0
C24-11777,Toyota,Innova,Hyderabad,2023,2,29060,Petrol,Automatic,1.0,24.0,1199,Yes,1317000.0
C24-11778,Kia,Carens,Kolkata,2017,8,93644,Electric,Automatic,3.0,6.1,1199,Yes,443000.0
C24-11779,Maruti Suzuki,Dzire,Pune,2018,7,73030,Petrol,Manual,2.0,10.8,800,No,193000.0
C24-11780,Tata,Altroz,Mumbai,2016,9,114182,CNG,Manual,4.0,11.5,1199,No,175000.0
C24-11781,Renault,Kwid,Pune,2020,5,64904,Diesel,Manual,3.0,14.6,1498,Yes,376000.0
C24-11782,Hyundai,Grand i10,Jaipur,2024,1,17109,Diesel,Automatic,1.0,17.7,1000,Yes,945000.0
C24-11783,Hyundai,Creta,Chandigarh,2019,6,65672,Petrol,Manual,4.0,20.0,1997,No,270000.0
C24-11784,Renault,Triber,Ahmedabad,2013,12,149615,Petrol,Manual,4.0,14.9,1997,Yes,102000.0
C24-11785,Ford,Figo,Mumbai,2013,12,140849,Petrol,Manual,2.0,21.2,1000,No,127000.0
C24-11786,Toyota,Innova,Chennai,2019,6,57050,Petrol,Manual,4.0,15.9,1000,Yes,496000.0
C24-11787,Honda,WR-V,Delhi NCR,2012,13,150557,Diesel,Automatic,1.0,17.8,1498,Yes,172000.0
C24-11788,Volkswagen,Vento,Hyderabad,2022,3,31223,Petrol,Manual,1.0,19.6,1199,Yes,746000.0
C24-11789,Toyota,Glanza,Ahmedabad,2018,7,76430,Petrol,Manual,1.0,13.3,1199,Yes,503000.0
C24-11790,Hyundai,Verna,Kolkata,2018,7,92862,Petrol,Automatic,3.0,20.0,1197,Yes,262000.0
C24-11791,Honda,Jazz,Delhi NCR,2023,2,11775,Petrol,Automatic,1.0,19.7,1000,Yes,751000.0
C24-11792,Tata,Tiago,Chennai,2016,9,109524,Petrol,Manual,1.0,14.7,1199,Yes,223000.0
C24-11793,Kia,Seltos,Kolkata,2021,4,60273,Petrol,Manual,1.0,18.6,1997,Yes,655000.0
C24-11794,Ford,Figo,Chennai,2021,4,50182,CNG,Manual,2.0,12.7,1498,Yes,376000.0
C24-11795,Renault,Kwid,Jaipur,2015,10,127507,Diesel,Manual,1.0,19.4,1498,No,147000.0
C24-11796,Tata,Tiago,Mumbai,2021,4,54694,Petrol,Manual,1.0,10.3,1000,No,469000.0
C24-11797,Hyundai,Venue,Ahmedabad,2021,4,55586,Petrol,Manual,2.0,15.5,1199,Yes,439000.0
C24-11798,Tata,Nexon,Chandigarh,2020,5,56950,Petrol,Automatic,3.0,19.0,1199,Yes,418000.0
C24-11799,Ford,EcoSport,Mumbai,2014,11,149708,Petrol,Manual,1.0,15.6,1197,Yes,164000.0
C24-11800,Kia,Seltos,Ahmedabad,2022,3,27542,Diesel,Manual,2.0,24.0,1199,Yes,812000.0
C24-11801,Kia,Carens,Kolkata,2013,12,150868,Diesel,Manual,1.0,24.2,2200,Yes,180000.0
C24-11802,Volkswagen,Vento,Chennai,2013,12,150763,Diesel,Manual,1.0,10.8,1997,Yes,172000.0
C24-11803,Maruti Suzuki,Swift,Hyderabad,2019,6,62704,Petrol,Automatic,1.0,15.9,800,Yes,291000.0
C24-11804,Tata,Punch,Jaipur,2013,12,147049,Petrol,Automatic,2.0,12.9,1199,Yes,149000.0
C24-11805,Kia,Seltos,Hyderabad,2020,5,51747,Diesel,Manual,1.0,11.4,800,Yes,562000.0
C24-11806,Ford,Figo,Delhi NCR,2019,6,71345,Diesel,Manual,1.0,18.5,1000,Yes,365000.0
C24-11807,Tata,Tiago,Bengaluru,2019,6,67347,Petrol,Automatic,1.0,14.8,1199,Yes,366000.0
C24-11808,Kia,Seltos,Kolkata,2015,10,116194,Petrol,Manual,1.0,16.1,1498,No,233000.0
C24-11809,Toyota,Glanza,Mumbai,2021,4,41855,Petrol,Manual,1.0,18.7,1199,Yes,859000.0
C24-11810,Tata,Altroz,Kolkata,2014,11,134307,Petrol,Manual,2.0,21.4,1498,Yes,140000.0
C24-11811,Hyundai,i20,Pune,2018,7,84533,Petrol,Manual,1.0,20.6,1997,Yes,261000.0
C24-11812,Kia,Sonet,Delhi NCR,2017,8,105651,Petrol,Automatic,1.0,19.7,1498,Yes,398000.0
C24-11813,Mahindra,XUV700,Chennai,2024,1,4074,Petrol,Manual,1.0,21.1,1000,Yes,1294000.0
C24-11814,Ford,EcoSport,Kolkata,2020,5,55555,Petrol,Manual,4.0,16.2,1197,Yes,334000.0
C24-11815,Hyundai,i20,Kolkata,2013,12,151157,Petrol,Automatic,2.0,17.0,1498,Yes,130000.0
C24-11816,Volkswagen,Vento,Pune,2022,3,39178,Petrol,Manual,1.0,21.1,1000,No,603000.0
C24-11817,Volkswagen,Polo,Pune,2015,10,124726,Diesel,Manual,2.0,23.1,1197,,211000.0
C24-11818,Hyundai,Creta,Delhi NCR,2022,3,44776,Petrol,Manual,1.0,24.6,1000,Yes,549000.0
C24-11819,Kia,Carens,Delhi NCR,2012,13,147558,Petrol,Automatic,2.0,20.8,1997,Yes,201000.0
C24-11820,Volkswagen,Vento,Hyderabad,2021,4,44910,Diesel,Manual,1.0,17.8,1498,Yes,595000.0
C24-11821,Toyota,Innova,Delhi NCR,2019,6,76981,CNG,Manual,3.0,12.5,1197,Yes,408000.0
C24-11822,Mahindra,Bolero,Kolkata,2019,6,69925,Petrol,Manual,2.0,24.3,1000,Yes,466000.0
C24-11823,Toyota,Glanza,Kolkata,2013,12,135232,Diesel,Automatic,1.0,7.2,2000,Yes,249000.0
C24-11824,Ford,EcoSport,Chandigarh,2015,10,116382,Diesel,Manual,1.0,18.9,1000,Yes,175000.0
C24-11825,Toyota,Fortuner,Pune,2018,7,91188,Diesel,Manual,1.0,17.3,1997,Yes,410000.0
C24-11826,Hyundai,Venue,Delhi NCR,2022,3,37667,Petrol,Manual,1.0,9.1,1498,No,611000.0
C24-11827,Renault,Kwid,Bengaluru,2022,3,31829,Diesel,Automatic,2.0,20.1,1000,No,565000.0
C24-11828,Honda,Amaze,Delhi NCR,2020,5,57890,Petrol,Manual,2.0,18.4,1197,Yes,402000.0
C24-11829,Honda,City,Hyderabad,2022,3,40166,Petrol,Automatic,2.0,,1000,Yes,672000.0
C24-11830,Renault,Kwid,Bengaluru,2014,11,109798,Petrol,Automatic,1.0,25.2,1498,Yes,120000.0
C24-11831,Mahindra,XUV700,Chandigarh,2017,8,93567,Petrol,Automatic,1.0,26.0,1199,,340000.0
C24-11832,Renault,Kwid,Pune,2013,12,157389,CNG,Manual,1.0,17.1,1498,Yes,102000.0
